headline,url,publisher,date,stock,Date,Open,High,Low,Close,Adj Close,Volume,Dividends,Stock Splits
'Crucible' Is Out: Here's Everything You Need To Know About Amazon's First Video Game,https://www.benzinga.com/news/20/05/16078166/crucible-is-out-heres-everything-you-need-to-know-about-amazons-first-video-game,Crystal Mills,2020-05-20,AMZN,2020-05-20,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,124.89700317382812,79962000,0.0,0.0
Facebook's New Shopping Feature Lifts Stock To All-Time Highs,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16077618/facebooks-new-shopping-feature-lifts-stock-to-all-time-highs,Jayson Derrick,2020-05-20,AMZN,2020-05-20,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,124.89700317382812,79962000,0.0,0.0
Stocks That Hit 52-Week Highs On Wednesday,https://www.benzinga.com/news/20/05/16076168/stocks-that-hit-52-week-highs-on-wednesday,Benzinga Insights,2020-05-20,AMZN,2020-05-20,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,124.89700317382812,79962000,0.0,0.0
"'Amazon launches its first big-budget game, a shooter called Crucible' -Tweet From CNBC",https://www.benzinga.com/news/20/05/16075347/amazon-launches-its-first-big-budget-game-a-shooter-called-crucible-tweet-from-cnbc,Benzinga Newsdesk,2020-05-20,AMZN,2020-05-20,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,124.89700317382812,79962000,0.0,0.0
Facebook Plans To Resume Work In Office In July At 25% Capacity And Safety Measures In Place,https://www.benzinga.com/news/20/05/16072397/facebook-plans-to-resume-work-in-office-since-july-at-25-capacity-and-safety-measures-in-place,Neer Varshney,2020-05-20,AMZN,2020-05-20,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,124.89700317382812,79962000,0.0,0.0
Alibaba Invests $1.4B In AI And Internet of Things Systems For Its Smart Speakers,https://www.benzinga.com/news/20/05/16072461/alibaba-invests-1-4b-in-ai-and-internet-of-things-systems-for-its-smart-speakers,Shivdeep Dhaliwal,2020-05-20,AMZN,2020-05-20,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,124.89700317382812,79962000,0.0,0.0
McDonald's Faces Class Action Over Lack Of Worker Protection Against Coronavirus,https://www.benzinga.com/news/20/05/16072339/mcdonalds-faces-class-action-over-lack-of-worker-protection-against-coronavirus,Neer Varshney,2020-05-20,AMZN,2020-05-20,123.89350128173828,125.00050354003906,123.3635025024414,124.89700317382812,124.89700317382812,79962000,0.0,0.0
Opinion: Is Amazon Really A Winner Of The Pandemic?,https://www.benzinga.com/opinion/20/05/16066299/opinion-is-amazon-really-a-winner-of-the-pandemic,IAM Newswire,2020-05-19,AMZN,2020-05-19,121.4915008544922,124.25,121.44850158691406,122.46649932861328,122.46649932861328,86410000,0.0,0.0
"Amazon Announces New Fulfillment Center In Wilmington, Delaware",https://www.benzinga.com/news/20/05/16067241/amazon-announces-new-fulfillment-center-in-wilmington-delaware,Benzinga Newsdesk,2020-05-19,AMZN,2020-05-19,121.4915008544922,124.25,121.44850158691406,122.46649932861328,122.46649932861328,86410000,0.0,0.0
"Walmart Earnings Look Strong Across the Board, But Home Depot Down After Missing on EPS",https://www.benzinga.com/markets/20/05/16065422/walmart-earnings-look-strong-across-the-board-but-home-depot-down-after-missing-on-eps,JJ Kinahan,2020-05-19,AMZN,2020-05-19,121.4915008544922,124.25,121.44850158691406,122.46649932861328,122.46649932861328,86410000,0.0,0.0
Women's Wear Daily On Monday Published Article 'Hear Amazon in Talks With Penney's',https://www.benzinga.com/m-a/20/05/16063578/womens-wear-daily-on-monday-published-article-hear-amazon-in-talks-with-penneys,Benzinga Newsdesk,2020-05-19,AMZN,2020-05-19,121.4915008544922,124.25,121.44850158691406,122.46649932861328,122.46649932861328,86410000,0.0,0.0
'Hear Amazon in Talks With Penney's' -Yesterday WWD Report,https://www.benzinga.com/news/20/05/16063556/hear-amazon-in-talks-with-penneys-yesterday-wwd-report,Benzinga Newsdesk,2020-05-19,AMZN,2020-05-19,121.4915008544922,124.25,121.44850158691406,122.46649932861328,122.46649932861328,86410000,0.0,0.0
Amazon Warehouse Workers In Seattle Area Can Now Have Access To Company's Virtual Medical Clinic,https://www.benzinga.com/news/20/05/16061414/amazon-warehouse-workers-in-seattle-area-can-now-have-access-to-companys-virtual-medical-clinic,Shivdeep Dhaliwal,2020-05-19,AMZN,2020-05-19,121.4915008544922,124.25,121.44850158691406,122.46649932861328,122.46649932861328,86410000,0.0,0.0
Walmart Earnings Ahead: Sales Figures May Offer Outlook For Spending During Coronavirus Lockdown,https://www.benzinga.com/news/earnings/20/05/16059949/walmart-earnings-ahead-sales-figures-may-offer-outlook-for-spending-during-coronavirus-lockdown,JJ Kinahan,2020-05-18,AMZN,2020-05-18,120.21749877929688,121.6500015258789,119.20050048828124,121.31300354003906,121.31300354003906,87144000,0.0,0.0
Does Amazon's Jeff Bezos Smoke Weed?,https://www.benzinga.com/markets/cannabis/20/05/16057489/does-amazons-jeff-bezos-smoke-weed,The Fresh Toast,2020-05-18,AMZN,2020-05-18,120.21749877929688,121.6500015258789,119.20050048828124,121.31300354003906,121.31300354003906,87144000,0.0,0.0
"Walmart, Target And Home Depot Among Major Retailers Set To Report Earnings In Days Ahead",https://www.benzinga.com/news/earnings/20/05/16056192/walmart-target-home-depot-among-major-retailers-set-to-report-earnings-in-days-ahead,JJ Kinahan,2020-05-18,AMZN,2020-05-18,120.21749877929688,121.6500015258789,119.20050048828124,121.31300354003906,121.31300354003906,87144000,0.0,0.0
Morning Market Stats in 5 Minutes,https://www.benzinga.com/intraday-update/20/05/16055442/morning-market-stats-in-5-minutes,Benzinga Insights,2020-05-18,AMZN,2020-05-18,120.21749877929688,121.6500015258789,119.20050048828124,121.31300354003906,121.31300354003906,87144000,0.0,0.0
"Already Soaring, This Online Retail ETF Has E-Commerce Trends In Its Favor",https://www.benzinga.com/trading-ideas/long-ideas/20/05/16052578/already-soaring-this-online-retail-etf-has-e-commerce-trends-in-its-favor,ETF Professor,2020-05-18,AMZN,2020-05-18,120.21749877929688,121.6500015258789,119.20050048828124,121.31300354003906,121.31300354003906,87144000,0.0,0.0
"General Atlantic To Invest $871M In India's Jio Platform, Joining Facebook, Vista, Silver Lake As Stakeholders",https://www.benzinga.com/news/20/05/16052626/general-atlantic-to-invest-871m-in-indias-jio-platform-joining-facebook-vista-silver-lake-as-stakeho,Neer Varshney,2020-05-18,AMZN,2020-05-18,120.21749877929688,121.6500015258789,119.20050048828124,121.31300354003906,121.31300354003906,87144000,0.0,0.0
13F For Buffett's Berkshire Shows Cut Stake In Amazon From 537.3K To ~533.3K Shares,https://www.benzinga.com/general/hedge-funds/20/05/16048418/13f-for-buffetts-berkshire-shows-cut-stake-in-amazon-from-537-3k-to-533-3k-shares,Benzinga Newsdesk,2020-05-15,AMZN,2020-05-15,118.4260025024414,120.5500030517578,117.81849670410156,120.48899841308594,120.48899841308594,84700000,0.0,0.0
13F From Appaloosa Shows Cut Stake In Amazon From 291.5K To 250K Shares,https://www.benzinga.com/general/hedge-funds/20/05/16048071/13f-from-appaloosa-shows-cut-stake-in-amazon-from-291-5k-to-250k-shares,Benzinga Newsdesk,2020-05-15,AMZN,2020-05-15,118.4260025024414,120.5500030517578,117.81849670410156,120.48899841308594,120.48899841308594,84700000,0.0,0.0
How Supply Chain Partners Can Help Drive The Triple Bottom Line,https://www.benzinga.com/news/20/05/16047624/how-supply-chain-partners-can-help-drive-the-triple-bottom-line,FreightWaves,2020-05-15,AMZN,2020-05-15,118.4260025024414,120.5500030517578,117.81849670410156,120.48899841308594,120.48899841308594,84700000,0.0,0.0
"Hedge Fund Duquesne 13F Shows Increased Stakes In Facebook, Alibaba, Netflix, Amazon, Google, Alnylman",https://www.benzinga.com/news/20/05/16046861/hedge-fund-duquesne-13f-shows-increased-stakes-in-facebook-alibaba-netflix-amazon-google-alnylman,Benzinga Newsdesk,2020-05-15,AMZN,2020-05-15,118.4260025024414,120.5500030517578,117.81849670410156,120.48899841308594,120.48899841308594,84700000,0.0,0.0
USPS on horns of dilemma as it weighs parcel rate hikes,https://www.benzinga.com/government/20/05/16044394/usps-on-horns-of-dilemma-as-it-weighs-parcel-rate-hikes,FreightWaves,2020-05-15,AMZN,2020-05-15,118.4260025024414,120.5500030517578,117.81849670410156,120.48899841308594,120.48899841308594,84700000,0.0,0.0
"Here's How Much Investing $1,000 In Amazon's IPO Would Be Worth Today",https://www.benzinga.com/general/education/20/05/16044405/heres-how-much-investing-1-000-in-amazons-ipo-would-be-worth-today,Wayne Duggan,2020-05-15,AMZN,2020-05-15,118.4260025024414,120.5500030517578,117.81849670410156,120.48899841308594,120.48899841308594,84700000,0.0,0.0
Quick Retreat: Impressive Thursday Turnaround Halted in Its Tracks Amid Fresh Trade Tiff,https://www.benzinga.com/news/20/05/16043881/quick-retreat-impressive-thursday-turnaround-halted-in-its-tracks-amid-fresh-trade-tiff,JJ Kinahan,2020-05-15,AMZN,2020-05-15,118.4260025024414,120.5500030517578,117.81849670410156,120.48899841308594,120.48899841308594,84700000,0.0,0.0
3 ETFs With Big-Time Shopify Exposure,https://www.benzinga.com/trading-ideas/long-ideas/20/05/16040053/3-etfs-with-big-time-shopify-exposure,ETF Professor,2020-05-15,AMZN,2020-05-15,118.4260025024414,120.5500030517578,117.81849670410156,120.48899841308594,120.48899841308594,84700000,0.0,0.0
"Mark Cuban On Consumer Demand, Small Businesses Dilemma And Market Uncertainty",https://www.benzinga.com/government/20/05/16040309/mark-cuban-on-consumer-demand-small-businesses-dilemma-and-market-uncertainty,Shivdeep Dhaliwal,2020-05-15,AMZN,2020-05-15,118.4260025024414,120.5500030517578,117.81849670410156,120.48899841308594,120.48899841308594,84700000,0.0,0.0
A Peek Into The Markets: US Stock Futures Up Ahead Of Economic Reports,https://www.benzinga.com/news/earnings/20/05/16040592/a-peek-into-the-markets-us-stock-futures-up-ahead-of-economic-reports,Lisa Levin,2020-05-15,AMZN,2020-05-15,118.4260025024414,120.5500030517578,117.81849670410156,120.48899841308594,120.48899841308594,84700000,0.0,0.0
Amazon Said to be Looking at Additional Fairway Locations,https://www.benzinga.com/m-a/20/05/16040536/amazon-said-to-be-looking-at-additional-fairway-locations,Charles Gross,2020-05-15,AMZN,2020-05-15,118.4260025024414,120.5500030517578,117.81849670410156,120.48899841308594,120.48899841308594,84700000,0.0,0.0
Amazon To Manufacture Face Shields And Sell Them At Cost,https://www.benzinga.com/news/20/05/16039930/amazon-to-manufacture-face-shields-and-sell-them-at-cost,Shivdeep Dhaliwal,2020-05-15,AMZN,2020-05-15,118.4260025024414,120.5500030517578,117.81849670410156,120.48899841308594,120.48899841308594,84700000,0.0,0.0
Today's Pickup: COVID-19 Gives Smaller e-Commerce Firms A Chance Against Amazon,https://www.benzinga.com/news/20/05/16036250/todays-pickup-covid-19-gives-smaller-e-commerce-firms-a-chance-against-amazon,FreightWaves,2020-05-14,AMZN,2020-05-14,118.05049896240234,119.56849670410156,117.6604995727539,119.44249725341795,119.44249725341795,72962000,0.0,0.0
Commentary: Trade Flow And The Warning Flares It Signals,https://www.benzinga.com/markets/penny-stocks/20/05/16035796/commentary-trade-flow-and-the-warning-flares-it-signals,FreightWaves,2020-05-14,AMZN,2020-05-14,118.05049896240234,119.56849670410156,117.6604995727539,119.44249725341795,119.44249725341795,72962000,0.0,0.0
P/E Ratio Insights for Amazon.com,https://www.benzinga.com/intraday-update/20/05/16033016/pe-ratio-insights-for-amazon-com,Benzinga Insights,2020-05-14,AMZN,2020-05-14,118.05049896240234,119.56849670410156,117.6604995727539,119.44249725341795,119.44249725341795,72962000,0.0,0.0
Hearing KeyBanc Saying Amazon Launched Common Threads Vogue Thurs. Morning,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16032826/hearing-keybanc-saying-amazon-launched-common-threads-vogue-thurs-morning,Benzinga Newsdesk,2020-05-14,AMZN,2020-05-14,118.05049896240234,119.56849670410156,117.6604995727539,119.44249725341795,119.44249725341795,72962000,0.0,0.0
Amazon Calls For Federal Law Against Price Gouging During National Crises,https://www.benzinga.com/news/20/05/16028751/amazon-calls-for-federal-law-against-price-gouging-during-national-crises,Neer Varshney,2020-05-14,AMZN,2020-05-14,118.05049896240234,119.56849670410156,117.6604995727539,119.44249725341795,119.44249725341795,72962000,0.0,0.0
"Investor 'Bill Miller doesn't see market as 'dramatically overvalued,' says Amazon could double in 3 years' -Tweet From CNBC",https://www.benzinga.com/media/20/05/16025291/investor-bill-miller-doesnt-see-market-as-dramatically-overvalued-says-amazon-could-double-in-3-year,Benzinga Newsdesk,2020-05-13,AMZN,2020-05-13,118.33999633789062,120.38500213623048,116.88999938964844,118.39600372314452,118.39600372314452,95658000,0.0,0.0
"Retail Pro Says Giants Like Amazon, Walmart Will Prevail After Coronavirus: 'It's Not Fair'",https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16017455/retail-pro-says-giants-like-amazon-walmart-will-prevail-after-coronavirus-its-not-f,Jayson Derrick,2020-05-13,AMZN,2020-05-13,118.33999633789062,120.38500213623048,116.88999938964844,118.39600372314452,118.39600372314452,95658000,0.0,0.0
Amazon Extended Increased Hourly Pay Through May 30,https://www.benzinga.com/news/20/05/16024123/amazon-extended-increased-hourly-pay-through-may-30,Benzinga Newsdesk,2020-05-13,AMZN,2020-05-13,118.33999633789062,120.38500213623048,116.88999938964844,118.39600372314452,118.39600372314452,95658000,0.0,0.0
"Amazon To Extend Double Overtime Pay In US, Canada",https://www.benzinga.com/news/20/05/16023809/amazon-to-extend-double-overtime-pay-in-us-canada,Benzinga Newsdesk,2020-05-13,AMZN,2020-05-13,118.33999633789062,120.38500213623048,116.88999938964844,118.39600372314452,118.39600372314452,95658000,0.0,0.0
What To Know About The Conflicting AMC Entertainment-AMC Networks Rumors,https://www.benzinga.com/m-a/20/05/16014823/what-to-know-about-the-conflicting-amc-entertainment-amc-networks-rumors,Tanzeel Akhtar,2020-05-13,AMZN,2020-05-13,118.33999633789062,120.38500213623048,116.88999938964844,118.39600372314452,118.39600372314452,95658000,0.0,0.0
Financial Stocks Could Be In Focus Today After Powell Speech; Cisco Reports This Afternoon,https://www.benzinga.com/news/earnings/20/05/16022429/financial-stocks-could-be-in-focus-today-after-powell-speech-cisco-reports-this-afternoon,JJ Kinahan,2020-05-13,AMZN,2020-05-13,118.33999633789062,120.38500213623048,116.88999938964844,118.39600372314452,118.39600372314452,95658000,0.0,0.0
3 ETFs To Order Out With If Uber Buys GrubHub,https://www.benzinga.com/trading-ideas/long-ideas/20/05/16017174/3-etfs-to-order-out-with-if-uber-buys-grubhuber,ETF Professor,2020-05-13,AMZN,2020-05-13,118.33999633789062,120.38500213623048,116.88999938964844,118.39600372314452,118.39600372314452,95658000,0.0,0.0
Amazon to Extend France Warehouse Closures to May 18,https://www.benzinga.com/news/20/05/16018877/amazon-to-extend-france-warehouse-closures-to-may-18,Charles Gross,2020-05-13,AMZN,2020-05-13,118.33999633789062,120.38500213623048,116.88999938964844,118.39600372314452,118.39600372314452,95658000,0.0,0.0
Amazon Says One-Day Deliveries Of Non-Essential Goods To Restart In Coming Weeks,https://www.benzinga.com/news/20/05/16018352/amazon-says-one-day-deliveries-of-non-essential-goods-to-restart-in-coming-weeks,Neer Varshney,2020-05-13,AMZN,2020-05-13,118.33999633789062,120.38500213623048,116.88999938964844,118.39600372314452,118.39600372314452,95658000,0.0,0.0
Here's What Kara Swisher And Chamath Palihapitiya Think About Elon Musk's Threats To Leave California,https://www.benzinga.com/news/20/05/16012853/heres-what-kara-swisher-and-chamath-palihapitiya-think-about-elon-musks-threats-to-leave-california,Elizabeth Balboa,2020-05-12,AMZN,2020-05-12,120.59249877929688,120.9499969482422,117.75,117.84750366210938,117.84750366210938,61498000,0.0,0.0
"Caution Ahead: Biggest Blue-Chips Seek Change, Innovation Post-COVID-19",https://www.benzinga.com/markets/20/05/16012406/caution-ahead-biggest-blue-chips-seek-change-innovation-post-covid-19,IAM Newswire,2020-05-12,AMZN,2020-05-12,120.59249877929688,120.9499969482422,117.75,117.84750366210938,117.84750366210938,61498000,0.0,0.0
AMC's Stock Still In The Spotlight As Wall Street Digests Amazon Rumor,https://www.benzinga.com/analyst-ratings/analyst-color/20/05/16013259/amcs-stock-still-in-the-spotlight-as-wall-street-digests-amazon-rumor,Jayson Derrick,2020-05-12,AMZN,2020-05-12,120.59249877929688,120.9499969482422,117.75,117.84750366210938,117.84750366210938,61498000,0.0,0.0
PreMarket Prep Stock Of The Day: Simon Property Group,https://www.benzinga.com/news/earnings/20/05/16013142/premarket-prep-stock-of-the-day-simon-property-group,Joel Elconin,2020-05-12,AMZN,2020-05-12,120.59249877929688,120.9499969482422,117.75,117.84750366210938,117.84750366210938,61498000,0.0,0.0
"Amazon Shares Unaffected Amid Report Coalition Of 13 US Attorney Generals Have Asked Co. To Provide Data About Infections, Deaths Among Its Workers, Evidence Co Is In Compliance With State Paid Sick Leave Laws",https://www.benzinga.com/news/20/05/16013069/amazon-shares-unaffected-amid-report-coalition-of-13-us-attorney-generals-have-asked-co-to-provide-d,Benzinga Newsdesk,2020-05-12,AMZN,2020-05-12,120.59249877929688,120.9499969482422,117.75,117.84750366210938,117.84750366210938,61498000,0.0,0.0
Amazon Air Picks San Bernardino Airport For Western Hub,https://www.benzinga.com/news/20/05/16011281/amazon-air-picks-san-bernardino-airport-for-western-hub,FreightWaves,2020-05-12,AMZN,2020-05-12,120.59249877929688,120.9499969482422,117.75,117.84750366210938,117.84750366210938,61498000,0.0,0.0
Not Just Fun And Games: How Esports Could Offer Potential Investment Opportunities,https://www.benzinga.com/general/education/20/05/16008509/not-just-fun-and-games-how-esports-could-offer-potential-investment-opportunities,TD Ameritrade,2020-05-12,AMZN,2020-05-12,120.59249877929688,120.9499969482422,117.75,117.84750366210938,117.84750366210938,61498000,0.0,0.0
"With This NASDAQ-100 Soaring, Don't Forget This ETF",https://www.benzinga.com/trading-ideas/long-ideas/20/05/16007402/with-this-nasdaq-100-soaring-dont-forget-this-etf,ETF Professor,2020-05-12,AMZN,2020-05-12,120.59249877929688,120.9499969482422,117.75,117.84750366210938,117.84750366210938,61498000,0.0,0.0
Amazon Releases AI-Based Enterprise Search Solution Kendra,https://www.benzinga.com/news/20/05/16007555/amazon-releases-ai-based-enterprise-search-solution-kendra,Shivdeep Dhaliwal,2020-05-12,AMZN,2020-05-12,120.59249877929688,120.9499969482422,117.75,117.84750366210938,117.84750366210938,61498000,0.0,0.0
3 Soaring Cloud Computing ETFs,https://www.benzinga.com/trading-ideas/long-ideas/20/05/16003112/3-soaring-cloud-computing-etfs,ETF Professor,2020-05-11,AMZN,2020-05-11,118.73500061035156,120.9834976196289,118.60549926757812,120.4499969482422,120.4499969482422,65184000,0.0,0.0
"'A Movie Studio Could Buy AMC, Even if Amazon Isn't Interested' -Barron's Article",https://www.benzinga.com/news/20/05/16003941/a-movie-studio-could-buy-amc-even-if-amazon-isnt-interested-barrons-article,Benzinga Newsdesk,2020-05-11,AMZN,2020-05-11,118.73500061035156,120.9834976196289,118.60549926757812,120.4499969482422,120.4499969482422,65184000,0.0,0.0
"'Amazon needs movies more than a multiplex' -BNN Bloomberg; Mentions 'Lions Gate Entertainment Corp., ViacomCBS Inc.'s Paramount Pictures, Sony Pictures and Metro-Goldwyn-Mayer Inc. are all options and may be willing sellers'",https://www.benzinga.com/news/20/05/16003185/amazon-needs-movies-more-than-a-multiplex-bnn-bloomberg-mentions-lions-gate-entertainment-corp-viaco,Benzinga Newsdesk,2020-05-11,AMZN,2020-05-11,118.73500061035156,120.9834976196289,118.60549926757812,120.4499969482422,120.4499969482422,65184000,0.0,0.0
PreMarket Prep Stock Of The Day: AMC Entertainment,https://www.benzinga.com/trading-ideas/long-ideas/20/05/16001842/premarket-prep-stock-of-the-day-amc-entertainment,Joel Elconin,2020-05-11,AMZN,2020-05-11,118.73500061035156,120.9834976196289,118.60549926757812,120.4499969482422,120.4499969482422,65184000,0.0,0.0
Amazon Might Be Looking To Buy Struggling AMC Theaters: Report,https://www.benzinga.com/m-a/20/05/16000678/amazon-might-be-looking-to-buy-struggling-amc-theaters-report,Tanzeel Akhtar,2020-05-11,AMZN,2020-05-11,118.73500061035156,120.9834976196289,118.60549926757812,120.4499969482422,120.4499969482422,65184000,0.0,0.0
"AMC Shares Fall To Session Low, Still Up 30% For Session; Traders Circulate Deadline Article Suggesting Co. Sources Say No Talks With Amazon Happening",https://www.benzinga.com/news/20/05/16000823/amc-shares-fall-to-session-low-still-up-30-for-session-traders-circulate-deadline-article-suggesting,Benzinga Newsdesk,2020-05-11,AMZN,2020-05-11,118.73500061035156,120.9834976196289,118.60549926757812,120.4499969482422,120.4499969482422,65184000,0.0,0.0
AMC Shares Largely Unaffected As Traders Circulate Word CNBC's David Faber Questioned Amazon Rumor,https://www.benzinga.com/news/20/05/16000602/amc-shares-largely-unaffected-as-traders-circulate-word-cnbcs-david-faber-questioned-amazon-rumor,Benzinga Newsdesk,2020-05-11,AMZN,2020-05-11,118.73500061035156,120.9834976196289,118.60549926757812,120.4499969482422,120.4499969482422,65184000,0.0,0.0
"Shares Of AMC Up 71% Pre-Market After Traders Circulate Daily Mail Report That Amazon Is In Talks With Odeon Cinemas, Which AMC Owns",https://www.benzinga.com/news/20/05/15999564/shares-of-amc-up-71-pre-market-after-traders-circulate-daily-mail-report-that-amazon-is-in-talks-wit,Benzinga Newsdesk,2020-05-11,AMZN,2020-05-11,118.73500061035156,120.9834976196289,118.60549926757812,120.4499969482422,120.4499969482422,65184000,0.0,0.0
"Benzinga Pro's Top 5 Stocks To Watch For Mon., May 11, 2020: SNE, CNK, MRNA, WORK, KMX",https://www.benzinga.com/pre-market-outlook/20/05/15998612/benzinga-pros-top-5-stocks-to-watch-for-mon-may-11-2020-sne-cnk-mrna-work-kmx,Benzinga Newsdesk,2020-05-11,AMZN,2020-05-11,118.73500061035156,120.9834976196289,118.60549926757812,120.4499969482422,120.4499969482422,65184000,0.0,0.0
"Daily Mail, Citing Sources, Reports Amazon Is 'Circling' AMC Theaters, Says 'The duo are said to have held talks about a potential takeover of AMC by Amazon'",https://www.benzinga.com/news/20/05/15998171/daily-mail-citing-sources-reports-amazon-is-circling-amc-theaters-says-the-duo-are-said-to-have-held,Benzinga Newsdesk,2020-05-11,AMZN,2020-05-11,118.73500061035156,120.9834976196289,118.60549926757812,120.4499969482422,120.4499969482422,65184000,0.0,0.0
Former Google CEO Eric Schmidt Cut Last Ties With The Company: Report,https://www.benzinga.com/news/20/05/15996955/former-google-ceo-eric-schmidt-cut-last-ties-with-the-company-report,Neer Varshney,2020-05-11,AMZN,2020-05-11,118.73500061035156,120.9834976196289,118.60549926757812,120.4499969482422,120.4499969482422,65184000,0.0,0.0
"Along With Dramatic Jobs Data, Investors Scrutinize Recent Earnings From Uber, Square",https://www.benzinga.com/news/earnings/20/05/15989774/along-with-dramatic-jobs-data-investors-scrutinize-recent-earnings-from-uber-square,JJ Kinahan,2020-05-08,AMZN,2020-05-08,118.60700225830078,119.36199951171876,117.8499984741211,118.98049926757812,118.98049926757812,64132000,0.0,0.0
